,id,lat,lng,text,Parsed,lemmas
25,928641533078679552,14.5914565,120.9839865,''Just when I started praying for no suspension gi suspend. Maayo jud ka Tito Erap #WalangPasok'',''Just when I started praying for no suspension gi suspend. Maayo jud ka Tito Erap #WalangPasok'',"['start', 'pray', 'suspension', 'suspend', 'maayo', 'jud', 'tito', 'erap', 'walangpasok']"
26,928641360604700673,14.683012,121.0627355,''Happy SUPER LONG WEEKEND!!! 😂😂😂 #WalangPasok #walwalanna'',''Happy SUPER LONG WEEKEND!!! 😂😂😂 #WalangPasok #walwalanna'',"['happy', 'super', 'long', 'weekend', '😂😂😂', 'walangpasok', 'walwalanna']"
27,928678007249649665,14.278017000000002,121.09037350000001,''⛈⛈⛈ https://t.co/601FLeEP1j'',''⛈⛈⛈ https://t.co/601FLeEP1j'',['⛈⛈⛈']
28,928651708510507008,14.683012,121.0627355,''Yung mas mabilis pa ang retweets ng class suspension announcement ni Erap kaysa sa mga reply mo sa akin.… https://t.co/bsBQJHIvnH'',''Yung mas mabilis pa ang retweets ng class suspension announcement ni Erap kaysa sa mga reply mo sa akin.… https://t.co/bsBQJHIvnH'',"['yung', 'mas', 'mabilis', 'ang', 'retweet', 'class', 'suspension', 'announcement', 'erap', 'kaysa', 'mga', 'reply', 'akin']"
29,928655153971863552,14.5464995,121.033212,''#SalomePH  #jgh#maulan#trapik#baha'',''#SalomePH  #jgh#maulan#trapik#baha'',"['salomeph', 'jgh#maulan#trapik#baha']"
30,928650348721405953,14.5464995,121.033212,"''Keep safe, dry, and warm. #SalomePH''","''Keep safe, dry, and warm. #SalomePH''","['safe', 'dry', 'warm', 'salomeph']"
31,928642447843794944,14.5914565,120.9839865,''@__zaaa__  hello https://t.co/gTLELXWxQq'',''@__zaaa__  hello https://t.co/gTLELXWxQq'',['hello']
32,928641156333715456,14.5914565,120.9839865,''@_laradionisio @USTCSS NAILABAN HAHAHA #WalangPasok'',''@_laradionisio @USTCSS NAILABAN HAHAHA #WalangPasok'',"['nailaban', 'hahaha', 'walangpasok']"
33,928640736140042240,14.4388285,120.995337,"''Mayor, it’s already 11 pm and you just decided now to announce that #WalangPasok for tomorrow. Where almost all the… https://t.co/5pNGtlKsM5''","''Mayor, it’s already 11 pm and you just decided now to announce that #WalangPasok for tomorrow. Where almost all the… https://t.co/5pNGtlKsM5''","['mayor', 'decide', 'announce', 'walangpasok', 'tomorrow']"
34,928685033354797056,9.295242,123.27757700000001,''Ingat po ang mga natamaan ng buying #SalomePH .God bless po sa ating lahat'',''Ingat po ang mga natamaan ng buying #SalomePH .God bless po sa ating lahat'',"['ingat', 'ang', 'mga', 'natamaan', 'buying', 'salomeph', '.god', 'bless', 'lahat']"
35,928667952500555776,14.306869500000001,121.0690575,''Keep safe guys. 😘 #Taba #SalomePH https://t.co/2ywxtfZAZ6'',''Keep safe guys. 😘 #Taba #SalomePH https://t.co/2ywxtfZAZ6'',"['safe', 'guy', 'taba', 'salomeph']"
36,928643711143092224,14.5914565,120.9839865,''Wait lang kayo guys sa announcement kung open ba ang school tomorrow for enrollment... 🤙🏼 https://t.co/fGp2hCfRp3'',''Wait lang kayo guys sa announcement kung open ba ang school tomorrow for enrollment... 🤙🏼 https://t.co/fGp2hCfRp3'',"['wait', 'lang', 'kayo', 'guy', 'announcement', 'kung', 'open', 'ang', 'school', 'tomorrow', 'enrollment']"
37,928643202931769344,14.2538655,121.10992900000001,''💖 https://t.co/cgilkV85G0'',''💖 https://t.co/cgilkV85G0'',[]
38,928647219057631233,14.683012,121.0627355,"''thank you Lord, I reaaally needed this suspension 🙏🏼🙏🏼 #IRememberABoy https://t.co/YFF8kYRFXr''","''thank you Lord, I reaaally needed this suspension 🙏🏼🙏🏼 #IRememberABoy https://t.co/YFF8kYRFXr''","['thank', 'lord', 'reaaally', 'need', 'suspension', '🙏🏼🙏🏼', 'irememberaboy']"
39,928640974955339778,14.5914565,120.9839865,''Stay Dry &amp; Safe MNL. 👌🏼 #SalomePH'',''Stay Dry &amp; Safe MNL. 👌🏼 #SalomePH'',"['stay', 'dry', 'amp', 'safe', 'mnl', 'salomeph']"
40,928643570860400641,14.4388285,120.995337,''#SalomePH  Is under sigual no 2 na sa merto manlia'',''#SalomePH  Is under sigual no 2 na sa merto manlia'',"['salomeph', 'sigual', 'merto', 'manlia']"
41,928641667652923392,14.683012,121.0627355,''Yassss i deserve to sleep https://t.co/ll8EK6lZRI'',''Yassss i deserve to sleep https://t.co/ll8EK6lZRI'',"['yassss', 'deserve', 'sleep']"
42,928642086458474497,14.602503,121.038362,''1st ✨ https://t.co/9K5kxEXEFW'',''1st ✨ https://t.co/9K5kxEXEFW'',['1st']
43,928655306623614976,14.41719,121.20684550000001,"''Buti pa ''''yung #SalomePH nararamdaman niya. ''''Yung feelings ko kaya para sa kanya, kelan niya mararamdaman? 🙄😐😶''","''Buti pa ''''yung #SalomePH nararamdaman niya. ''''Yung feelings ko kaya para sa kanya, kelan niya mararamdaman? 🙄😐😶''","['buti', 'yung', 'salomeph', 'nararamdaman', 'niya', 'yung', 'feeling', 'kaya', 'para', 'kanya', 'kelan', 'niya', 'mararamdaman', '🙄😐😶']"
44,928656143169208321,14.5464995,121.033212,''Keep safe everyone #SalomePH'',''Keep safe everyone #SalomePH'',"['safe', 'salomeph']"
45,928645399568531456,14.683012,121.0627355,''UHM THANK YOU!!?????? https://t.co/AjAdoUZ04G'',''UHM THANK YOU!!?????? https://t.co/AjAdoUZ04G'',"['uhm', 'thank']"
46,928646735013937152,14.5833065,121.08234499999999,''Hahahaha #WalangPasok bukas'',''Hahahaha #WalangPasok bukas'',"['hahahaha', 'walangpasok', 'bukas']"
47,928646686708137984,14.5914565,120.9839865,''kayang bilangin kung ilang araw lang pumasok ngayong quarter eh 😞 https://t.co/tFKD9sWGtC'',''kayang bilangin kung ilang araw lang pumasok ngayong quarter eh 😞 https://t.co/tFKD9sWGtC'',"['kayang', 'bilangin', 'kung', 'ilang', 'araw', 'lang', 'pumasok', 'ngayong', 'quarter']"
48,928656545444872193,14.683012,121.0627355,''Omg official na https://t.co/DDMMEQLnAM'',''Omg official na https://t.co/DDMMEQLnAM'',"['omg', 'official']"
49,928641745381818368,14.5914565,120.9839865,''RITWAL SUCCESSSSSSSSSS! ☝ https://t.co/6drh7GL6pu'',''RITWAL SUCCESSSSSSSSSS! ☝ https://t.co/6drh7GL6pu'',"['ritwal', 'successssssssss']"
50,928640551590567936,14.5328815,121.0069495,''#homebound  #cuddleweather  #SalomePH'',''#homebound  #cuddleweather  #SalomePH'',"['homebound', 'cuddleweather', 'salomeph']"
51,928674977414463489,3.58642652,98.66322038,''#redvelvetdrama #kltu #Mygenerationfilm #COP23 #themasksinger3 #RegistrasiAman #CMAawards #OPPOF5 #IraivaLyricVideo… https://t.co/YgHEXulMoq'',''#redvelvetdrama #kltu #Mygenerationfilm #COP23 #themasksinger3 #RegistrasiAman #CMAawards #OPPOF5 #IraivaLyricVideo… https://t.co/YgHEXulMoq'',"['redvelvetdrama', 'kltu', 'mygenerationfilm', 'cop23', 'themasksinger3', 'registrasiaman', 'cmaaward', 'oppof5', 'iraivalyricvideo']"
52,928729575642693632,14.683012,121.0627355,''FUCK NOOOOO https://t.co/QBgOReBR0v'',''FUCK NOOOOO https://t.co/QBgOReBR0v'',"['fuck', 'nooooo']"
53,928642934370533377,15.5931,120.7391,''⒈ #WalangPasok ⒉ NDRRMC ⒊ #WelcometoMNLHyungsik ⒋ #LLSBlackParty ⒌ #DsChristmas  2017/11/9 23:13 +08 #trndnl https://t.co/dRwxiUtCOV'',''⒈ #WalangPasok ⒉ NDRRMC ⒊ #WelcometoMNLHyungsik ⒋ #LLSBlackParty ⒌ #DsChristmas  2017/11/9 23:13 +08 #trndnl https://t.co/dRwxiUtCOV'',"['walangpasok', 'ndrrmc', 'welcometomnlhyungsik', 'llsblackparty', 'dschristmas', '2017/11/9', '23:13', 'trndnl']"
54,928643707296821249,14.5914565,120.9839865,''My future self is crying from all the exams she now has to cram all in her head in such a short time https://t.co/vR01b1F2xh'',''My future self is crying from all the exams she now has to cram all in her head in such a short time https://t.co/vR01b1F2xh'',"['future', 'self', 'cry', 'exam', 'cram', 'head', 'short', 'time']"
55,928649241517481984,14.5914565,120.9839865,"''Ahhh! I love you more when you tweet HIMYM gifs, USTLMS socmed handler.   We just talked about Ted Mosby during our… https://t.co/49m9jfadoH''","''Ahhh! I love you more when you tweet HIMYM gifs, USTLMS socmed handler.   We just talked about Ted Mosby during our… https://t.co/49m9jfadoH''","['ahhh', 'love', 'tweet', 'himym', 'gif', 'ustlms', 'socm', 'handler', 'talk', 'ted', 'mosby']"
56,928642649413660673,14.606717499999998,121.12422749999999,''@monietoreno This is it. Ingat Kyo. https://t.co/SpZtx27bgt'',''@monietoreno This is it. Ingat Kyo. https://t.co/SpZtx27bgt'',"['ingat', 'kyo']"
57,928646796179415040,13.959385999999999,122.97877849999999,''Stay safe people! #SalomePH https://t.co/ZXFTetbDMz'',''Stay safe people! #SalomePH https://t.co/ZXFTetbDMz'',"['stay', 'safe', 'people', 'salomeph']"
58,928654464675823618,14.5914565,120.9839865,''thank you makakapagpuyat na ko in peace ilang season kaya matatapos ko tonight https://t.co/G43FL4AwX4'',''thank you makakapagpuyat na ko in peace ilang season kaya matatapos ko tonight https://t.co/G43FL4AwX4'',"['thank', 'makakapagpuyat', 'peace', 'ilang', 'season', 'kaya', 'matatapos', 'tonight']"
59,928641314014486528,14.567526,121.01720900000001,"''@nawmiii https://t.co/8qGsgmli5T oh, anong exam exam''","''@nawmiii https://t.co/8qGsgmli5T oh, anong exam exam''","['anong', 'exam', 'exam']"
60,928676579865018368,33.8446495,-118.1130755,''bukas ^__^ https://t.co/pmXw7Q4ads'',''bukas ^__^ https://t.co/pmXw7Q4ads'',"['bukas', '^__^']"
61,928643670034694144,14.606717499999998,121.12422749999999,"''pati saturday pls, yoko umuwi ng 6:30pm 🙄 https://t.co/CsxuLSqY4X''","''pati saturday pls, yoko umuwi ng 6:30pm 🙄 https://t.co/CsxuLSqY4X''","['pati', 'saturday', 'pls', 'yoko', 'umuwi', '6:30pm']"
62,928643941355761665,14.606717499999998,121.12422749999999,''sana next year isa na rin ako sa mga nagr-RT &amp; like ng mga announcements sa twitter pages ng UST hihihi 🐯 https://t.co/c6wmKRtQoi'',''sana next year isa na rin ako sa mga nagr-RT &amp; like ng mga announcements sa twitter pages ng UST hihihi 🐯 https://t.co/c6wmKRtQoi'',"['sana', 'year', 'isa', 'rin', 'ako', 'mga', 'nagr', 'amp', 'like', 'mga', 'announcement', 'twitter', 'page', 'ust', 'hihihi']"
63,928653630873280513,14.545517499999999,121.070172,"''As possible, wag nang lumabas at magwalwal kung ayaw mabasa ng ulan. Ingat po tayong lahat at manalangin lagi sa Di… https://t.co/JCFM73eroV''","''As possible, wag nang lumabas at magwalwal kung ayaw mabasa ng ulan. Ingat po tayong lahat at manalangin lagi sa Di… https://t.co/JCFM73eroV''","['possible', 'wag', 'nang', 'lumabas', 'magwalwal', 'kung', 'ayaw', 'mabasa', 'ulan', 'ingat', 'tayong', 'lahat', 'manalangin', 'lagi']"
64,928644914006573056,14.683012,121.0627355,'':( https://t.co/We0Ni0Emrh'','':( https://t.co/We0Ni0Emrh'',[]
65,928741945156935681,14.067509,121.17481599999999,''Walang pasok! https://t.co/6uljWj9sek'',''Walang pasok! https://t.co/6uljWj9sek'',"['walang', 'pasok']"
66,928653516444332032,14.5914565,120.9839865,''Pwede po manood bukas? :)) https://t.co/dkakqMc5Bz'',''Pwede po manood bukas? :)) https://t.co/dkakqMc5Bz'',"['pwede', 'manood', 'bukas']"
67,928644355157516288,14.5914565,120.9839865,''@GLIAAAAAAN 🤗🤗🤗 https://t.co/vNZJhXjhna'',''@GLIAAAAAAN 🤗🤗🤗 https://t.co/vNZJhXjhna'',['🤗🤗🤗']
68,928641674204495873,14.5914565,120.9839865,''Well played https://t.co/YI6MaUCf7p'',''Well played https://t.co/YI6MaUCf7p'',['play']
69,928645402881957889,14.567526,121.01720900000001,"''JUST IN:  #WalangPasok in MANILA!  Classes in ALL LEVELS, public and private are suspended on Friday, November 10.… https://t.co/bcE5woB0a3''","''JUST IN:  #WalangPasok in MANILA!  Classes in ALL LEVELS, public and private are suspended on Friday, November 10.… https://t.co/bcE5woB0a3''","['walangpasok', 'manila', 'class', 'levels', 'public', 'private', 'suspend', 'friday', 'november']"
70,928642242851479552,14.329444,120.899548,''Thankyouu https://t.co/2RcgbwysgS'',''Thankyouu https://t.co/2RcgbwysgS'',['thankyouu']
71,928646131332005888,14.5464995,121.033212,''Signal no. 2 Metro Manila #StaySafe #SalomePH'',''Signal no. 2 Metro Manila #StaySafe #SalomePH'',"['signal', 'metro', 'manila', 'staysafe', 'salomeph']"
72,928679108577333249,14.4304565,120.96950149999999,''Buti pa sila. 280 characters na 😭😭😭😭 https://t.co/SCDpqRVTcQ'',''Buti pa sila. 280 characters na 😭😭😭😭 https://t.co/SCDpqRVTcQ'',"['buti', 'sila', 'character', '😭😭😭😭']"
73,928642799808888832,14.5914565,120.9839865,''Boom! Sabi na e. Mag sisignal number 2. Hahahaha. (((: https://t.co/UX7AXkEWm2'',''Boom! Sabi na e. Mag sisignal number 2. Hahahaha. (((: https://t.co/UX7AXkEWm2'',"['boom', 'sabi', 'mag', 'sisignal', 'number', 'hahahaha']"
74,928641875480690689,14.1559945,121.213935,''@BEArable__ https://t.co/Xt1J2hxggg'',''@BEArable__ https://t.co/Xt1J2hxggg'',[]
75,928641918321311744,14.860594,121.16399750000001,''Stay safe and hope they suspend class tomorrow #SalomePH God please take care of us 🙏😇 rain won''''t stop 🌧'',''Stay safe and hope they suspend class tomorrow #SalomePH God please take care of us 🙏😇 rain won''''t stop 🌧'',"['stay', 'safe', 'hope', 'suspend', 'class', 'tomorrow', 'salomeph', 'god', 'care', 'rain', ""won''''t"", 'stop']"
76,928643073227104256,14.5328815,121.0069495,''Pasuspend naman hanggang sat ohhhh di ako ready magMandarin https://t.co/5Y0aqBOcQA'',''Pasuspend naman hanggang sat ohhhh di ako ready magMandarin https://t.co/5Y0aqBOcQA'',"['pasuspend', 'naman', 'hanggang', 'sit', 'ohhhh', 'ako', 'ready', 'magmandarin']"
77,928645003793985536,14.4388285,120.995337,''Take two #SalomePH Is under signal no.2 sa merto manlia'',''Take two #SalomePH Is under signal no.2 sa merto manlia'',"['salomeph', 'signal', 'no.2', 'merto', 'manlia']"
78,928641445405245441,14.683012,121.0627355,''Demn https://t.co/SpPI3SDpBu'',''Demn https://t.co/SpPI3SDpBu'',['demn']
79,928641440506290176,14.5847555,121.0392605,''Haba ng #WalangPasok hahahaahaha'',''Haba ng #WalangPasok hahahaahaha'',"['haba', 'walangpasok', 'hahahaahaha']"
80,928653542952353795,14.3135285,120.968701,''Spoils talaga sa mga Governors ang mga Caviteño. #Cavite #WalangPasok #BoyingRemulla @BoyingRemulla @jonvicremulla'',''Spoils talaga sa mga Governors ang mga Caviteño. #Cavite #WalangPasok #BoyingRemulla @BoyingRemulla @jonvicremulla'',"['spoil', 'talaga', 'mga', 'governor', 'ang', 'mga', 'caviteño', 'cavite', 'walangpasok', 'boyingremulla']"
81,928730275508453376,14.683012,121.0627355,''Back 2 Sleep #WALANGPASOK'',''Back 2 Sleep #WALANGPASOK'',"['sleep', 'walangpasok']"
82,928646964954087424,14.683012,121.0627355,''Ayyy sad di tuloy bukas https://t.co/rnxvKFRdgV'',''Ayyy sad di tuloy bukas https://t.co/rnxvKFRdgV'',"['ayyy', 'sad', 'tuloy', 'bukas']"
83,928739501047922688,14.712613000000001,120.97565549999999,''Naks naman wala ng abbreviations!!! Thanks 280 characters!!! https://t.co/QbAfuwP199'',''Naks naman wala ng abbreviations!!! Thanks 280 characters!!! https://t.co/QbAfuwP199'',"['naks', 'naman', 'wala', 'abbreviation', 'thank', 'character']"
84,928642315274424321,14.5464995,121.033212,''HOY SIGNAL NUMBER 2 NA ANO NG BALAK NYO https://t.co/ToTViqwaG4'',''HOY SIGNAL NUMBER 2 NA ANO NG BALAK NYO https://t.co/ToTViqwaG4'',"['hoy', 'signal', 'number', 'ano', 'balak', 'nyo']"
85,928643335278882817,14.5847555,121.0392605,"''Eto yung sinasabi kong ""good news"" https://t.co/AQvweqm7D6''","''Eto yung sinasabi kong ""good news"" https://t.co/AQvweqm7D6''","['eto', 'yung', 'sinasabi', 'kong', 'good', 'news']"
86,928652710483656704,14.5833065,121.08234499999999,''thankyou mayor @bobbyeusebio for early suspension😘😘😘 #WalangPasok #DsChristmas'',''thankyou mayor @bobbyeusebio for early suspension😘😘😘 #WalangPasok #DsChristmas'',"['thankyou', 'mayor', 'early', 'suspension😘😘😘', 'walangpasok', 'dschristmas']"
87,928647994269843458,15.5931,120.7391,''⒈ #WalangPasok ⒉ #WelcometoMNLHyungsik ⒊ NDRRMC ⒋ #LLSBlackParty ⒌ Erap  2017/11/9 23:33 +08 #trndnl https://t.co/dRwxiUtCOV'',''⒈ #WalangPasok ⒉ #WelcometoMNLHyungsik ⒊ NDRRMC ⒋ #LLSBlackParty ⒌ Erap  2017/11/9 23:33 +08 #trndnl https://t.co/dRwxiUtCOV'',"['walangpasok', 'welcometomnlhyungsik', 'ndrrmc', 'llsblackparty', 'erap', '2017/11/9', '23:33', 'trndnl']"
88,928643514144931840,14.602503,121.038362,''YEABOI. On our 43rd monthsary @tatcomiguel 💘 https://t.co/4wkNRtYhrt'',''YEABOI. On our 43rd monthsary @tatcomiguel 💘 https://t.co/4wkNRtYhrt'',"['yeaboi', '43rd', 'monthsary']"
89,928642365992005632,14.5914565,120.9839865,''N I C E https://t.co/dMfIjkkvw0'',''N I C E https://t.co/dMfIjkkvw0'',[]
90,928655743154143233,14.683012,121.0627355,''Navotas mayor John Rey Tiangco declares NO CLASSES in ALL levels both public &amp; private due to TS #SalomePH @PhilippineStar'',''Navotas mayor John Rey Tiangco declares NO CLASSES in ALL levels both public &amp; private due to TS #SalomePH @PhilippineStar'',"['navotas', 'mayor', 'john', 'rey', 'tiangco', 'declare', 'classes', 'level', 'public', 'amp', 'private', 'salomeph']"
91,928640694318645248,14.5914565,120.9839865,''🤔 https://t.co/cKPbY1zExA'',''🤔 https://t.co/cKPbY1zExA'',[]
92,928732695043047424,14.5914565,120.9839865,''I love you Papi. 😘😍 https://t.co/rG04j1NcZM'',''I love you Papi. 😘😍 https://t.co/rG04j1NcZM'',"['love', 'papi']"
93,928678166025027584,15.5931,120.7391,''⒈ #WalangPasok ⒉ #WelcometoMNLHyungsik ⒊ Renz Valerio Turns19 ⒋ NDRRMC ⒌ #MakeMeAngryIn5Words  2017/11/10 01:33 +08 https://t.co/dRwxiUtCOV'',''⒈ #WalangPasok ⒉ #WelcometoMNLHyungsik ⒊ Renz Valerio Turns19 ⒋ NDRRMC ⒌ #MakeMeAngryIn5Words  2017/11/10 01:33 +08 https://t.co/dRwxiUtCOV'',"['walangpasok', 'welcometomnlhyungsik', 'renz', 'valerio', 'turns19', 'ndrrmc', 'makemeangryin5word', '2017/11/10', '01:33']"
94,928654709828681728,14.5914565,120.9839865,''@_domingoandrea ito na po boss https://t.co/9zw6rkZy5L'',''@_domingoandrea ito na po boss https://t.co/9zw6rkZy5L'',"['ito', 'boss']"
95,928673164048994304,14.4388285,120.995337,''Walang pasok. Walang baon. Make up classes coming soon. Stay dry everyone. Night.  #WalangPasok'',''Walang pasok. Walang baon. Make up classes coming soon. Stay dry everyone. Night.  #WalangPasok'',"['walang', 'pasok', 'walang', 'baon', 'class', 'come', 'soon', 'stay', 'dry', 'night', 'walangpasok']"
96,928643060036014081,14.407882999999998,121.03131,''Iba ka talaga Salome! Hahahahaha! @cjsdeguzman_ https://t.co/QOfVMESppa'',''Iba ka talaga Salome! Hahahahaha! @cjsdeguzman_ https://t.co/QOfVMESppa'',"['iba', 'talaga', 'salome', 'hahahahaha']"
97,928647178066706432,14.4304565,120.96950149999999,''#WalangPasok daw. Eh wala naman talaga akong pasok kasi di pa ko enrolled 😂😂😂'',''#WalangPasok daw. Eh wala naman talaga akong pasok kasi di pa ko enrolled 😂😂😂'',"['walangpasok', 'daw', 'wala', 'naman', 'talaga', 'akong', 'pasok', 'kasi', 'enrol', '😂😂😂']"
98,928642262283706371,14.5914565,120.9839865,''11:11 talaga 💛 https://t.co/qQ36gvNciQ'',''11:11 talaga 💛 https://t.co/qQ36gvNciQ'',"['11:11', 'talaga']"
99,928653968627994624,14.5464995,121.033212,''WAW https://t.co/rzfsEazC1q'',''WAW https://t.co/rzfsEazC1q'',['waw']
100,928643406158589952,14.5914565,120.9839865,''HAHAHAHAHAHAHAHAHHA #FierceTamaraws https://t.co/k7zrNAKE6l'',''HAHAHAHAHAHAHAHAHHA #FierceTamaraws https://t.co/k7zrNAKE6l'',"['hahahahahahahahahha', 'fiercetamaraws']"
101,928672899501719552,14.712613000000001,120.97565549999999,''Hala ngayon ko lang na knows putek hahahahahah grabe yon kung di ako nag basa basa papasok ako bukas 🤦‍♀️hahahahaha… https://t.co/8wjdXnKnBe'',''Hala ngayon ko lang na knows putek hahahahahah grabe yon kung di ako nag basa basa papasok ako bukas 🤦‍♀️hahahahaha… https://t.co/8wjdXnKnBe'',"['hala', 'ngayon', 'lang', 'know', 'putek', 'hahahahahah', 'grabe', 'yon', 'kung', 'ako', 'nag', 'basa', 'basa', 'papasok', 'ako', 'bukas', '\U0001f926\u200d♀️hahahahaha']"
102,928652737633427456,14.545517499999999,121.070172,''Errr important announcement... #SalomePH https://t.co/18I9WMH7Qx'',''Errr important announcement... #SalomePH https://t.co/18I9WMH7Qx'',"['errr', 'important', 'announcement', 'salomeph']"
103,928671827173376000,14.683012,121.0627355,"''YAYY bale 10 days na break😌, pero NOOOO tambak naman ng petas 😢 https://t.co/PVmRx6MZ8F''","''YAYY bale 10 days na break😌, pero NOOOO tambak naman ng petas 😢 https://t.co/PVmRx6MZ8F''","['yayy', 'bale', 'day', 'break😌', 'pero', 'noooo', 'tambak', 'naman', 'peta']"
104,928733985152176129,14.4388285,120.995337,''The wind is scaring me. 💨 #SalomePH'',''The wind is scaring me. 💨 #SalomePH'',"['wind', 'scar', 'salomeph']"
105,928640308648165377,14.683012,121.0627355,''Wow naman ang saya nila 6-days walang pasok 6-days walang baon hahaha. #walangpasok'',''Wow naman ang saya nila 6-days walang pasok 6-days walang baon hahaha. #walangpasok'',"['wow', 'naman', 'ang', 'saya', 'nila', '6-day', 'walang', 'pasok', '6-day', 'walang', 'baon', 'hahaha', 'walangpasok']"
106,928673133514522625,15.5931,120.7391,''⒈ #WalangPasok ⒉ Renz Valerio Turns19 ⒊ #WelcometoMNLHyungsik ⒋ NDRRMC ⒌ #DsChristmas  2017/11/10 01:13 +08 #trndnl https://t.co/dRwxiUtCOV'',''⒈ #WalangPasok ⒉ Renz Valerio Turns19 ⒊ #WelcometoMNLHyungsik ⒋ NDRRMC ⒌ #DsChristmas  2017/11/10 01:13 +08 #trndnl https://t.co/dRwxiUtCOV'',"['walangpasok', 'renz', 'valerio', 'turns19', 'welcometomnlhyungsik', 'ndrrmc', 'dschristmas', '2017/11/10', '01:13', 'trndnl']"
107,928646885761359872,14.6879375,121.170794,''🎉 https://t.co/byc9C1ZLBR'',''🎉 https://t.co/byc9C1ZLBR'',[]
108,928642340259905536,14.5328815,121.0069495,''SO MASMAHIRAP NA ANG SCHED BUWISET. BAKA MACANCEL PA QUARTERLY https://t.co/un4Tw9yclA'',''SO MASMAHIRAP NA ANG SCHED BUWISET. BAKA MACANCEL PA QUARTERLY https://t.co/un4Tw9yclA'',"['masmahirap', 'ang', 'sched', 'buwiset', 'baka', 'macancel', 'quarterly']"
109,928642755290587137,14.5914565,120.9839865,''Di dapat ako iinom tonight pero sige na nga https://t.co/IbkHvIskGu'',''Di dapat ako iinom tonight pero sige na nga https://t.co/IbkHvIskGu'',"['dapat', 'ako', 'iinom', 'tonight', 'pero', 'sige', 'nga']"
110,928640540576329733,14.3994195,120.93047949999999,''Nakakaloka yung kuryente. Stay strong pls paalis na si #SalomePH'',''Nakakaloka yung kuryente. Stay strong pls paalis na si #SalomePH'',"['nakakaloka', 'yung', 'kuryente', 'stay', 'strong', 'pls', 'paalis', 'salomeph']"
111,928640413451161601,14.7108935,121.0311415,''#WalangPasok plz'',''#WalangPasok plz'',"['walangpasok', 'plz']"
112,928654750970556416,14.5464995,121.033212,''Sana pati work pwede ding masuspend HAHAHAHA https://t.co/dBzPaUATiA'',''Sana pati work pwede ding masuspend HAHAHAHA https://t.co/dBzPaUATiA'',"['sana', 'pati', 'work', 'pwede', 'masuspend', 'hahahaha']"
113,928646566700752896,14.675514999999999,120.93383349999999,''Awwww😋 https://t.co/dwR8V4t73j'',''Awwww😋 https://t.co/dwR8V4t73j'',['awwww😋']
114,928644630232444928,18.0821395,120.74527150000002,''Yey! 😂😂 #SanaTagaDLSU ako! 😭😭 https://t.co/q3P7dpa5rf'',''Yey! 😂😂 #SanaTagaDLSU ako! 😭😭 https://t.co/q3P7dpa5rf'',"['yey', 'sanatagadlsu', 'ako']"
115,928644748461588481,14.5914565,120.9839865,''NO!!!😩 https://t.co/IB00zAkk95'',''NO!!!😩 https://t.co/IB00zAkk95'',['no!!!😩']
116,928655936763305984,14.5914565,120.9839865,''#SalomePh umatras ka balik ka sa sabado'',''#SalomePh umatras ka balik ka sa sabado'',"['salomeph', 'umatras', 'balik', 'sabado']"
117,928639968506929152,14.567526,121.01720900000001,''uy naman #WalangPasok https://t.co/eaSY4vI8io'',''uy naman #WalangPasok https://t.co/eaSY4vI8io'',"['naman', 'walangpasok']"
118,928640129236852738,14.683012,121.0627355,''Hala! Abangers ka na @_bedazzledblue sa official announcement na walang pasok ang manila! wala yan magtiwala ka lan… https://t.co/VkdIZNYMzh'',''Hala! Abangers ka na @_bedazzledblue sa official announcement na walang pasok ang manila! wala yan magtiwala ka lan… https://t.co/VkdIZNYMzh'',"['hala', 'abangers', 'official', 'announcement', 'walang', 'pasok', 'ang', 'manila', 'wala', 'yan', 'magtiwala', 'lan']"
119,928652533538570240,14.4304565,120.96950149999999,''woah  may himala ba?  bakit ang aga nasuspend?  🙊✌  kung kelan madaming gagawin oh  asean week tapos finals AHHHHH… https://t.co/V1xIfzU1WY'',''woah  may himala ba?  bakit ang aga nasuspend?  🙊✌  kung kelan madaming gagawin oh  asean week tapos finals AHHHHH… https://t.co/V1xIfzU1WY'',"['woah', 'himala', 'bakit', 'ang', 'aga', 'nasuspend', 'kung', 'kelan', 'madam', 'gagawin', 'asean', 'week', 'tapos', 'final', 'ahhhhh']"
120,928738138700136448,14.3396345,120.828395,"''Please naman oh paki Salome, kasi nafall na ako sayo e. #SalomePH''","''Please naman oh paki Salome, kasi nafall na ako sayo e. #SalomePH''","['naman', 'paki', 'salome', 'kasi', 'nafall', 'ako', 'sayo', 'salomeph']"
121,928641597503193089,14.683012,121.0627355,''💗 https://t.co/HtyS8I86g4'',''💗 https://t.co/HtyS8I86g4'',[]
122,928645310393360384,14.5914565,120.9839865,''YAAAAS 💛💛💛 https://t.co/AvhbLxnqYI'',''YAAAAS 💛💛💛 https://t.co/AvhbLxnqYI'',"['yaaaas', '💛💛💛']"
123,928742642392764416,7.317582499999999,125.4432615,''Yesss lang pasok hahaha https://t.co/PHKBsWJA1c'',''Yesss lang pasok hahaha https://t.co/PHKBsWJA1c'',"['yesss', 'lang', 'pasok', 'hahaha']"
124,928641187698786304,14.306869500000001,121.0690575,''Yas naman https://t.co/l6nTvO24wi'',''Yas naman https://t.co/l6nTvO24wi'',"['yas', 'naman']"
125,928651719159853056,14.683012,121.0627355,''😀 https://t.co/jLU9zzhzE3'',''😀 https://t.co/jLU9zzhzE3'',[]
