(5129, 0.99999994)
(3227, 0.99994129)
(4153, 0.99994129)
(4687, 0.99994129)
(4912, 0.99994129)
(3047, 0.99977523)
(3340, 0.99977523)
(5266, 0.99932933)
(3053, 0.99885607)
(5004, 0.99854183)
(3014, 0.99788582)
(5130, 0.99574131)
(5077, 0.99439204)
(1935, 0.99169695)
(4878, 0.98714304)
(5198, 0.98712677)
(2957, 0.98226106)
(5485, 0.98072124)
(808, 0.97948074)
(5478, 0.97922951)
(1354, 0.97737956)
(2572, 0.97702819)
(3908, 0.97652501)
(5170, 0.96260691)
(4970, 0.96096945)
(3084, 0.96040261)
(3324, 0.95189404)
(3435, 0.94590306)
(5220, 0.82731837)
(2719, 0.78834677)
(4169, 0.70681298)
(3157, 0.68369603)
(3504, 0.67331362)
(1187, 0.66562635)
(4109, 0.58375621)
(3003, 0.56093466)
(2011, 0.54989278)
(5206, 0.5249204)
(5045, 0.48958242)
(4761, 0.38935176)
(4885, 0.38935176)
(1109, 0.25566882)
(3755, 0.24709782)
(4854, 0.24662708)
(5023, 0.24483536)
(2256, 0.24354091)
(4575, 0.24302121)
(2080, 0.23979947)
(4212, 0.23974733)
(4624, 0.23974733)
(4798, 0.23974733)
(4865, 0.23974733)
(2827, 0.23762611)
(3194, 0.23754197)
(408, 0.23735672)
(932, 0.23496744)
(188, 0.23463276)
(377, 0.23439637)
(4182, 0.23421247)
(1156, 0.23175749)
(2526, 0.23104517)
(3474, 0.2290446)
(3553, 0.2290446)
(4882, 0.2273975)
(1516, 0.22651628)
(1604, 0.22651628)
(2589, 0.22338125)
(5249, 0.22215265)
(5133, 0.22113214)
(4729, 0.21897723)
(3569, 0.21863589)
(3976, 0.21364468)
(1203, 0.20919175)
(1462, 0.19666414)
(3031, 0.195737)
(3073, 0.18691415)
(1603, 0.18475869)
(3730, 0.18439069)
(148, 0.18306814)
(4039, 0.18222654)
(806, 0.18200178)
(4632, 0.18144698)
(4679, 0.17966969)
(406, 0.17019916)
(477, 0.17019916)
(970, 0.17019916)
(1392, 0.17019916)
(1402, 0.17019916)
(1519, 0.17019916)
(1634, 0.17019916)
(2263, 0.17019916)
(4002, 0.17019916)
(4068, 0.17019916)
(4511, 0.17019916)
(3613, 0.16959126)
(4266, 0.16833475)
(994, 0.16789617)
(883, 0.16747686)
(4949, 0.16741346)
(4676, 0.16676384)
(2507, 0.166179)
(5112, 0.1648857)
(5172, 0.15882261)
(636, 0.15842511)
(1567, 0.15842511)
(4061, 0.15780988)
(4979, 0.15780398)
(645, 0.15724133)
(4150, 0.15699685)
(5537, 0.15666564)
(2133, 0.15653922)
(3326, 0.15632938)
(363, 0.15608171)
(4114, 0.15608171)
(375, 0.15577275)
(463, 0.15577275)
(560, 0.15577275)
(657, 0.15577275)
(778, 0.15577275)
(826, 0.15577275)
(853, 0.15577275)
(976, 0.15577275)
(1412, 0.15577275)
(1456, 0.15577275)
(2097, 0.15577275)
(2114, 0.15577275)
(2143, 0.15577275)
(2182, 0.15577275)
(2190, 0.15577275)
(2748, 0.15577275)
(2999, 0.15577275)
(3411, 0.15577275)
(3807, 0.15577275)
(4286, 0.15577275)
(4675, 0.15577275)
(4714, 0.15577275)
(3037, 0.15570129)
(2116, 0.15551624)
(1172, 0.15548369)
(2364, 0.15548369)
(3312, 0.15548369)
(1513, 0.15537466)
(3656, 0.15536818)
(4693, 0.15514845)
(5551, 0.15514448)
(2246, 0.15473488)
(4033, 0.1544407)
(2993, 0.1541407)
(3001, 0.1541407)
(3056, 0.1541407)
(1594, 0.15409569)
(2312, 0.1539115)
(2694, 0.1539115)
(4217, 0.15380187)
(3517, 0.15339029)
(4741, 0.15308531)
(274, 0.15244108)
(247, 0.15168834)
(849, 0.15166788)
