(235, 1.0)
(275, 1.0)
(291, 1.0)
(435, 1.0)
(465, 1.0)
(493, 1.0)
(528, 1.0)
(557, 1.0)
(573, 1.0)
(675, 1.0)
(699, 1.0)
(724, 1.0)
(775, 1.0)
(803, 1.0)
(903, 1.0)
(920, 1.0)
(942, 1.0)
(1006, 1.0)
(1011, 1.0)
(1054, 1.0)
(1087, 1.0)
(1090, 1.0)
(1093, 1.0)
(1171, 1.0)
(1273, 1.0)
(1299, 1.0)
(1363, 1.0)
(1365, 1.0)
(1376, 1.0)
(1391, 1.0)
(1451, 1.0)
(1461, 1.0)
(1474, 1.0)
(1584, 1.0)
(1678, 1.0)
(1688, 1.0)
(1815, 1.0)
(1833, 1.0)
(1852, 1.0)
(1872, 1.0)
(1928, 1.0)
(1952, 1.0)
(1999, 1.0)
(2030, 1.0)
(2046, 1.0)
(2121, 1.0)
(2127, 1.0)
(2134, 1.0)
(2141, 1.0)
(2175, 1.0)
(2197, 1.0)
(2213, 1.0)
(2223, 1.0)
(2249, 1.0)
(2294, 1.0)
(2450, 1.0)
(2465, 1.0)
(2562, 1.0)
(2682, 1.0)
(2684, 1.0)
(2760, 1.0)
(2875, 1.0)
(3021, 1.0)
(3130, 1.0)
(3132, 1.0)
(3164, 1.0)
(3197, 1.0)
(3261, 1.0)
(3386, 1.0)
(3392, 1.0)
(3455, 1.0)
(3486, 1.0)
(3559, 1.0)
(3633, 1.0)
(3786, 1.0)
(3842, 1.0)
(3883, 1.0)
(4004, 1.0)
(4173, 1.0)
(4240, 1.0)
(4244, 1.0)
(4256, 1.0)
(4265, 1.0)
(4270, 1.0)
(4338, 1.0)
(4446, 1.0)
(4501, 1.0)
(4516, 1.0)
(4526, 1.0)
(4530, 1.0)
(4604, 1.0)
(4618, 1.0)
(4625, 1.0)
(4652, 1.0)
(4688, 1.0)
(4713, 1.0)
(4725, 1.0)
(4739, 1.0)
(4755, 1.0)
(4775, 1.0)
(4819, 1.0)
(4850, 1.0)
(4892, 1.0)
(4896, 1.0)
(4905, 1.0)
(4915, 1.0)
(4941, 1.0)
(4974, 1.0)
(5000, 1.0)
(5020, 1.0)
(5030, 1.0)
(5034, 1.0)
(5054, 1.0)
(5075, 1.0)
(5128, 1.0)
(5139, 1.0)
(5141, 1.0)
(5148, 1.0)
(5179, 1.0)
(5228, 1.0)
(5232, 1.0)
(5267, 1.0)
(5311, 1.0)
(5384, 1.0)
(5425, 1.0)
(5426, 1.0)
(5526, 1.0)
(5535, 1.0)
(5543, 1.0)
(5566, 1.0)
(5587, 1.0)
(2009, 0.99326825)
(1526, 0.97921526)
(4299, 0.97921526)
(4752, 0.97921526)
(5268, 0.97513306)
(2374, 0.97374642)
(1241, 0.97089547)
(4297, 0.97089547)
(716, 0.96766174)
(1652, 0.96766174)
(3116, 0.96766174)
(4637, 0.94976121)
(4680, 0.94976121)
(522, 0.9412604)
(2173, 0.92645234)
(2667, 0.92582154)
(5016, 0.92254961)
(276, 0.92195892)
(277, 0.92195892)
(300, 0.92195892)
(350, 0.92195892)
(358, 0.92195892)
(413, 0.92195892)
(432, 0.92195892)
(447, 0.92195892)
(479, 0.92195892)
(494, 0.92195892)
(531, 0.92195892)
(647, 0.92195892)
(655, 0.92195892)
(664, 0.92195892)
(706, 0.92195892)
(707, 0.92195892)
(709, 0.92195892)
(717, 0.92195892)
(754, 0.92195892)
(842, 0.92195892)
(876, 0.92195892)
(1063, 0.92195892)
