(3239, 0.99999994)
(1510, 0.6652458)
(4419, 0.66080993)
(3101, 0.6100101)
(4364, 0.5971894)
(4269, 0.59105474)
(678, 0.5846238)
(4399, 0.5529377)
(4363, 0.54097664)
(3390, 0.52308947)
(3351, 0.52055)
(2501, 0.51289785)
(2521, 0.51289785)
(2534, 0.51289785)
(2541, 0.51289785)
(2555, 0.51289785)
(3252, 0.5118201)
(3272, 0.50973636)
(2376, 0.50784117)
(865, 0.50295126)
(4246, 0.47043306)
(4428, 0.46718776)
(2303, 0.45715743)
(3167, 0.45698437)
(4273, 0.4538374)
(4311, 0.4538374)
(3174, 0.4525981)
(4257, 0.44781858)
(4392, 0.44781858)
(1854, 0.44219795)
(2108, 0.44219795)
(4308, 0.43289733)
(4312, 0.43289733)
(2343, 0.4269149)
(2499, 0.4269149)
(3841, 0.4254285)
(3196, 0.40991154)
(2951, 0.4089136)
(2955, 0.4089136)
(2961, 0.4089136)
(2977, 0.4089136)
(2984, 0.4089136)
(2996, 0.4089136)
(2956, 0.40759844)
(2971, 0.40704387)
(3313, 0.40704033)
(3780, 0.38563296)
(2268, 0.37794733)
(2358, 0.37794733)
(2384, 0.37794733)
(2273, 0.37550095)
(3746, 0.3752857)
(2265, 0.37133062)
(2761, 0.36725825)
(2228, 0.36475146)
(3617, 0.36457372)
(2796, 0.3631839)
(3604, 0.35935465)
(2272, 0.3558275)
(4142, 0.3523244)
(2262, 0.3517614)
(3400, 0.35153973)
(3639, 0.35049498)
(3695, 0.35049498)
(4339, 0.35049498)
(3443, 0.34890258)
(4329, 0.34686583)
(4407, 0.34686583)
(3347, 0.34600526)
(3353, 0.34600526)
(3415, 0.34600526)
(3401, 0.34439808)
(2806, 0.3363045)
(3173, 0.33618188)
(3369, 0.33618188)
(3044, 0.33328617)
(3376, 0.33328617)
(4007, 0.3305992)
(3781, 0.32977396)
(2520, 0.32968956)
(4143, 0.32881516)
(897, 0.32796234)
(2945, 0.32706133)
(3648, 0.3249029)
(3439, 0.32364115)
(3743, 0.3233155)
(3658, 0.3213547)
(3405, 0.32134557)
(329, 0.32092983)
(4452, 0.32079145)
(3053, 0.3200698)
(3486, 0.3197171)
(4162, 0.31935927)
(2289, 0.3189392)
(2310, 0.3189392)
(2452, 0.3189392)
(2710, 0.3189392)
(4379, 0.3180276)
(3537, 0.31793502)
(3598, 0.31793502)
(3270, 0.31694883)
(2209, 0.31619528)
(4367, 0.3150145)
(883, 0.31480607)
(773, 0.31400666)
(1959, 0.3112197)
(1962, 0.31121626)
(4443, 0.31052992)
(3687, 0.30920708)
(3171, 0.30910477)
(2924, 0.30870774)
(1161, 0.30856428)
(1840, 0.30780452)
(448, 0.3073507)
