(274, 1.0)
(295, 0.59131908)
(285, 0.55630684)
(183, 0.5232954)
(97, 0.40775037)
(15, 0.40762848)
(206, 0.40762848)
(316, 0.40762848)
(163, 0.39142188)
(156, 0.39032543)
(346, 0.38525242)
(194, 0.38304079)
(267, 0.36623621)
(127, 0.34420818)
(308, 0.31529236)
(81, 0.3087458)
(117, 0.30467218)
(65, 0.300567)
(135, 0.29492792)
(111, 0.27882081)
(32, 0.2704446)
(118, 0.25937599)
(95, 0.2584362)
(85, 0.25674531)
(46, 0.25470397)
(165, 0.25013167)
(278, 0.247411)
(123, 0.24319972)
(105, 0.23527798)
(79, 0.22875945)
(342, 0.22706665)
(269, 0.22475423)
(142, 0.21021417)
(339, 0.19884136)
(164, 0.19883461)
(238, 0.1986016)
(214, 0.19833978)
(232, 0.19819014)
(258, 0.19807479)
(193, 0.19589153)
(263, 0.19584066)
(83, 0.19301113)
(223, 0.18910377)
(86, 0.18800405)
(167, 0.17689937)
(297, 0.17524904)
(204, 0.17380559)
(63, 0.17261216)
(197, 0.16966283)
(25, 0.16846482)
(241, 0.16729592)
(33, 0.16691481)
(259, 0.16644634)
(327, 0.16515945)
(268, 0.16271216)
(344, 0.16159795)
(161, 0.16063912)
(207, 0.15878205)
(53, 0.15572467)
(138, 0.15490101)
(26, 0.15433821)
(333, 0.15365314)
(178, 0.15128371)
(221, 0.14465292)
(328, 0.14427383)
(212, 0.14374435)
(87, 0.1425771)
(93, 0.14169472)
(276, 0.14081146)
(166, 0.14021157)
(136, 0.13979107)
(69, 0.13951671)
(236, 0.13783264)
(313, 0.13761124)
(106, 0.13731104)
(230, 0.13379553)
(290, 0.13121967)
(62, 0.13013986)
(255, 0.12946329)
(202, 0.12927102)
(273, 0.12739)
(260, 0.12411641)
(80, 0.12368808)
(326, 0.11696339)
(217, 0.11616474)
(14, 0.11595385)
(150, 0.11468907)
(16, 0.11308324)
(310, 0.11105491)
(169, 0.1072613)
(231, 0.10647405)
(244, 0.10579503)
(21, 0.10573237)
(319, 0.087033629)
(18, 0.037743095)
(34, 0.027927756)
(220, 0.018988058)
(286, 0.017736364)
(218, 0.017677451)
(96, 0.017169017)
(242, 0.016721636)
(240, 0.015460208)
(134, 0.015349299)
(60, 0.014908442)
(23, 0.013912374)
(332, 0.013676857)
(141, 0.012892369)
(196, 0.010176881)
(110, 0.0095867282)
(36, 0.0095046237)
(90, 0.0091612972)
(58, 0.0088577438)
(225, 0.0085821822)
(19, 0.0083728898)
(24, 0.008364141)
(160, 0.0074016452)
(131, 0.0067573786)
(201, 0.0067508286)
(300, 0.0067077111)
(7, 0.0065542608)
(101, 0.0065390244)
(179, 0.0059489831)
(82, 0.0059282854)
(309, 0.0058494778)
(170, 0.0057435893)
(55, 0.0056221513)
(254, 0.0053682029)
(330, 0.0052637756)
(13, 0.0051481575)
(0, 0.0051150564)
(112, 0.005029805)
(256, 0.0048246272)
(198, 0.004698473)
(324, 0.0045788349)
(54, 0.004528448)
(253, 0.0044464115)
(322, 0.0043900833)
(283, 0.0041944664)
(226, 0.0041858591)
(252, 0.0041159969)
(176, 0.0040762685)
(291, 0.0040300228)
(94, 0.0039494624)
(119, 0.003923744)
(44, 0.0036937408)
(77, 0.0036201999)
(149, 0.0034308545)
(284, 0.0030831541)
(45, 0.0029648393)
(229, 0.0026614815)
(315, 0.0024609268)
(195, 0.0024550091)
(137, 0.0024351045)
(302, 0.0024351045)
(205, 0.0023316927)
(222, 0.0022002179)
(210, 0.0019770935)
(124, 0.0019093305)
(203, 0.0017994838)
(334, 0.0017956011)
(185, 0.001680268)
(306, 0.0016467101)
(177, 0.0011124536)
(144, 0.001103837)
(171, 0.0010991842)
(49, 0.00093888701)
(188, 0.00093526859)
(211, 0.00081951055)
(262, 0.0007514162)
(31, 0.00068545341)
(27, 0.0006597368)
(234, 0.00061977003)
(68, 0.00059770211)
(78, 0.00059749838)
(292, 0.00055996061)
(345, 0.00055328384)
(245, 0.00054490007)
(10, 0.00054447539)
(113, 0.00054188538)
(116, 0.00053456798)
(5, 0.00051734783)
(128, 0.00050878851)
(8, 0.00045718625)
(88, 0.00040228548)
(108, 0.00039124303)
(6, 0.000311777)
(239, 0.00030220672)
(288, 0.00026104273)
(287, 0.00025677076)
(257, 0.00025182683)
(22, 0.00016619894)
(4, 0.00015646266)
(99, 0.00011391379)
(67, 9.0662856e-05)
(151, 7.9147052e-05)
(1, 0.0)
(37, 0.0)
(64, 0.0)
(74, 0.0)
(89, 0.0)
(91, 0.0)
(107, 0.0)
(121, 0.0)
(125, 0.0)
(157, 0.0)
(173, 0.0)
(289, 0.0)
(293, 0.0)
(323, 0.0)
(329, 0.0)
(336, 0.0)
(305, -2.9202085e-05)
(215, -3.1653675e-05)
(115, -4.2853877e-05)
(146, -0.0001469031)
(233, -0.00017785467)
(50, -0.00022278074)
(331, -0.0002265356)
(184, -0.00025965367)
(209, -0.0002739029)
(52, -0.00028163241)
(275, -0.00029513706)
(190, -0.00033190381)
(216, -0.00039277505)
(172, -0.0004203748)
(224, -0.00052409619)
(294, -0.00052409619)
(12, -0.00056312606)
(340, -0.00056909118)
(20, -0.0006159544)
(191, -0.0006159544)
(298, -0.0006159544)
(235, -0.00064403389)
(51, -0.00067527918)
(30, -0.00068143569)
(17, -0.00069924165)
(270, -0.00072119012)
(192, -0.0008011926)
(251, -0.00088330195)
(213, -0.0008976236)
(42, -0.00094062882)
(38, -0.00098577701)
(271, -0.0010161574)
(246, -0.0010502152)
(70, -0.0010508964)
(159, -0.0011412613)
(71, -0.0011598486)
(43, -0.0011699684)
(104, -0.0013961215)
(338, -0.0014580898)
(208, -0.0015221089)
(281, -0.0015534554)
(180, -0.0015677093)
(143, -0.0015973491)
(155, -0.0016395294)
(318, -0.0016486943)
(154, -0.001681543)
(29, -0.0019119717)
(3, -0.0019527264)
(282, -0.0020365678)
(296, -0.0020466633)
(28, -0.0021974519)
(130, -0.0021974519)
(147, -0.0022987239)
(92, -0.0023987638)
(114, -0.0027276017)
(145, -0.0027485266)
(126, -0.0028556138)
(335, -0.0030005397)
(317, -0.0030157939)
(35, -0.0030740835)
(66, -0.0032141916)
(265, -0.0033280794)
(181, -0.0034119897)
(299, -0.0034119897)
(2, -0.0034805052)
(248, -0.0036053807)
(48, -0.0036535729)
(140, -0.0036537391)
(174, -0.0036537391)
(247, -0.0036941725)
(200, -0.0038055256)
(182, -0.0038248487)
(307, -0.0038994774)
(9, -0.0043198522)
(129, -0.0044268034)
(162, -0.0045036543)
(227, -0.0045586391)
(343, -0.0046892427)
(57, -0.0048876158)
(320, -0.0049547069)
(264, -0.0049847476)
(148, -0.004993517)
(100, -0.004999591)
(39, -0.0050925538)
(175, -0.0051629581)
(321, -0.0052826703)
(337, -0.0056304708)
(102, -0.0056599546)
(168, -0.0057373401)
(132, -0.0058261156)
(186, -0.0059336647)
(139, -0.0061838487)
(133, -0.0062110499)
(237, -0.0064659081)
(266, -0.0065866522)
(59, -0.0066716559)
(272, -0.0071592629)
(219, -0.0071671382)
(75, -0.0071695335)
(120, -0.0071961991)
(11, -0.0073378403)
(279, -0.0077989958)
(243, -0.0081316642)
(187, -0.0081646144)
(84, -0.0082123578)
(73, -0.0082883388)
(277, -0.0084625985)
(304, -0.0090726949)
(40, -0.0093712434)
(98, -0.010215454)
(41, -0.01063215)
(199, -0.010748599)
(301, -0.011640044)
(158, -0.011691079)
(249, -0.013239641)
(47, -0.013596505)
(312, -0.013958171)
(303, -0.014069006)
(109, -0.014222641)
(341, -0.014544645)
(189, -0.015225433)
(72, -0.01532076)
(122, -0.016174709)
(311, -0.018069105)
(76, -0.01858215)
(314, -0.018630106)
(153, -0.018773943)
(103, -0.019975139)
(261, -0.020157149)
(250, -0.023825474)
(280, -0.024525059)
(61, -0.025945904)
(228, -0.032202717)
(152, -0.039182585)
(325, -0.045663323)
(56, -0.056584537)
