(200, 1.0)
(225, 0.73863256)
(124, 0.45700622)
(11, 0.45168102)
(117, 0.40025139)
(202, 0.34009027)
(72, 0.32089549)
(83, 0.29743257)
(268, 0.2807726)
(156, 0.26834288)
(267, 0.26722252)
(3, 0.2444528)
(120, 0.24388802)
(76, 0.24283691)
(221, 0.23043102)
(103, 0.22524485)
(178, 0.2068973)
(97, 0.20590216)
(317, 0.20416093)
(346, 0.19624306)
(105, 0.17672724)
(21, 0.17528108)
(269, 0.17050083)
(43, 0.16314436)
(319, 0.16212496)
(193, 0.020882092)
(85, 0.01468889)
(214, 0.014317229)
(15, 0.011640359)
(206, 0.011640359)
(316, 0.011640359)
(152, 0.011403695)
(280, 0.0092688054)
(337, 0.009045206)
(223, 0.0081623755)
(98, 0.0078424811)
(109, 0.0077940226)
(327, 0.007304552)
(63, 0.0072528981)
(290, 0.0069970936)
(301, 0.0069102747)
(16, 0.0067749321)
(244, 0.0066977367)
(276, 0.0066772681)
(81, 0.0066404194)
(168, 0.0064194016)
(96, 0.0062702894)
(231, 0.0062233489)
(110, 0.0061808452)
(19, 0.0061197951)
(259, 0.0060939603)
(164, 0.0060608834)
(220, 0.0060109533)
(295, 0.0059715062)
(135, 0.0058354102)
(46, 0.0053934045)
(310, 0.005273141)
(10, 0.00523711)
(127, 0.0051645562)
(148, 0.0048927367)
(26, 0.0046164989)
(212, 0.0043797735)
(111, 0.0040925108)
(165, 0.0040496942)
(230, 0.004007645)
(160, 0.0039424561)
(307, 0.0038393782)
(170, 0.0038097948)
(53, 0.0037844107)
(254, 0.0036731474)
(263, 0.0036060326)
(241, 0.0035436153)
(238, 0.0034959875)
(322, 0.0034326464)
(78, 0.0033614258)
(32, 0.003347151)
(342, 0.0033441)
(136, 0.0032922104)
(93, 0.0032417178)
(80, 0.0032298565)
(285, 0.0031195059)
(166, 0.0030693337)
(340, 0.0029974089)
(208, 0.002977483)
(286, 0.0029375888)
(62, 0.0028843619)
(150, 0.0027914234)
(240, 0.0027853325)
(305, 0.0027607861)
(25, 0.002747362)
(204, 0.0025948882)
(205, 0.0025596172)
(306, 0.0025528297)
(292, 0.0025066091)
(184, 0.0024818082)
(8, 0.0024391552)
(106, 0.0024390668)
(87, 0.0024010614)
(14, 0.0023338683)
(314, 0.0023154393)
(243, 0.0022753179)
(33, 0.0022749305)
(65, 0.0022278279)
(252, 0.0022271657)
(69, 0.002208937)
(236, 0.0021024421)
(209, 0.0020997375)
(113, 0.0020446987)
(66, 0.0020272173)
(278, 0.0020143315)
(309, 0.001999394)
(42, 0.0019990206)
(27, 0.0019603516)
(28, 0.0019068941)
(130, 0.0019068941)
(73, 0.0019048788)
(260, 0.0018966272)
(304, 0.0018914714)
(119, 0.0018113628)
(99, 0.0017796882)
(339, 0.0017365944)
(266, 0.0016058413)
(167, 0.0016052872)
(216, 0.0015651044)
(56, 0.0014944123)
(92, 0.0014928617)
(51, 0.001490268)
(4, 0.0014142946)
(228, 0.0013912152)
(219, 0.001363337)
(154, 0.0013322607)
(313, 0.0013296008)
(239, 0.0013249579)
(255, 0.0013236925)
(79, 0.0013196506)
(5, 0.0012544185)
(344, 0.0012491476)
(217, 0.0012411363)
(82, 0.001232516)
(213, 0.0012128763)
(171, 0.0011958815)
(123, 0.0011624768)
(318, 0.0011586025)
(270, 0.0011580363)
(31, 0.0011412164)
(18, 0.0011275075)
(145, 0.0011075586)
(44, 0.0010824353)
(95, 0.0010762662)
(224, 0.00098698959)
(294, 0.00098698959)
(59, 0.00098096207)
(137, 0.00097978301)
(302, 0.00097978301)
(169, 0.00091119111)
(234, 0.00087601691)
(75, 0.00086988602)
(114, 0.00082660839)
(197, 0.00082267541)
(328, 0.00077442452)
(325, 0.0007740967)
(131, 0.00075809285)
(175, 0.00072784722)
(115, 0.00071770861)
(61, 0.00067445822)
(334, 0.00067313761)
(185, 0.00061220303)
(248, 0.00058734324)
(186, 0.00052811205)
(41, 0.00051126629)
(271, 0.00047854215)
(279, 0.00047682784)
(341, 0.00047581643)
(161, 0.00047006644)
(6, 0.00036621979)
(48, 0.00036166608)
(143, 0.00033607485)
(86, 0.00033021718)
(281, 0.00032261759)
(300, 0.00030716415)
(176, 0.00020220317)
(122, 0.00017919578)
(188, 0.00017653214)
(155, 0.00017339412)
(226, 0.00016791094)
(54, 0.00015203096)
(132, 8.0551952e-05)
(112, 6.172061e-05)
(232, 3.4514815e-05)
(1, 0.0)
(37, 0.0)
(64, 0.0)
(74, 0.0)
(89, 0.0)
(91, 0.0)
(107, 0.0)
(121, 0.0)
(125, 0.0)
(157, 0.0)
(173, 0.0)
(289, 0.0)
(293, 0.0)
(323, 0.0)
(329, 0.0)
(336, 0.0)
(312, -8.4750354e-05)
(211, -8.6564934e-05)
(291, -0.00010830164)
(253, -0.00013304502)
(297, -0.00013651699)
