(9, 1.0)
(222, 0.81173432)
(224, 0.61820704)
(294, 0.61820704)
(131, 0.55834967)
(277, 0.49265254)
(65, 0.41030103)
(2, 0.3885693)
(259, 0.36607039)
(95, 0.35629991)
(105, 0.3492921)
(276, 0.26515874)
(241, 0.2468825)
(330, 0.24440169)
(328, 0.23453459)
(127, 0.23055735)
(118, 0.18596813)
(261, 0.16741675)
(290, 0.15292186)
(8, 0.0715321)
(295, 0.02635685)
(73, 0.016112572)
(156, 0.013996899)
(56, 0.010260312)
(272, 0.009962216)
(297, 0.0095448103)
(311, 0.008806318)
(60, 0.0086655654)
(269, 0.0081689544)
(283, 0.0076288767)
(149, 0.0075044427)
(270, 0.0072967783)
(307, 0.0070690457)
(282, 0.006900562)
(183, 0.0065236222)
(243, 0.0064504109)
(13, 0.0064306352)
(227, 0.0061033908)
(160, 0.006026065)
(55, 0.0059931409)
(321, 0.0055761486)
(14, 0.0053966716)
(33, 0.0053285249)
(153, 0.0051926672)
(220, 0.0051739421)
(214, 0.005051598)
(244, 0.0049375482)
(226, 0.0048624985)
(187, 0.0048257243)
(314, 0.004702244)
(252, 0.0046975929)
(225, 0.004653695)
(284, 0.0042893458)
(123, 0.0041371211)
(104, 0.0039720163)
(218, 0.0039035329)
(154, 0.0038112216)
(18, 0.0038069803)
(204, 0.0034688096)
(296, 0.0034110155)
(249, 0.0032462571)
(59, 0.0031626001)
(324, 0.0031331945)
(195, 0.002992101)
(78, 0.0029046377)
(152, 0.0028817952)
(158, 0.0028764233)
(159, 0.0028666966)
(248, 0.0028412975)
(41, 0.0027623191)
(239, 0.0027384618)
(109, 0.0026923902)
(279, 0.0026836731)
(273, 0.0026119724)
(66, 0.0025917999)
(240, 0.0025864355)
(203, 0.0025482792)
(0, 0.0024791798)
(85, 0.0024510249)
(265, 0.0024189502)
(25, 0.0024066698)
(110, 0.002398055)
(23, 0.0023499383)
(42, 0.0023245343)
(142, 0.0022307895)
(251, 0.0021751306)
(344, 0.0021391921)
(165, 0.0021217782)
(128, 0.0020894653)
(221, 0.0019933209)
(103, 0.0019831844)
(168, 0.0019470211)
(281, 0.001914599)
(237, 0.0019139983)
(320, 0.0018308889)
(186, 0.0017622216)
(132, 0.0017348211)
(317, 0.0017066542)
(301, 0.0016535521)
(306, 0.0016412586)
(216, 0.001578843)
(140, 0.0014695199)
(174, 0.0014695199)
(185, 0.0013800524)
(213, 0.0013559889)
(72, 0.0013349466)
(340, 0.0012572876)
(267, 0.0012281947)
(211, 0.0012187049)
(210, 0.0012048669)
(27, 0.0012019388)
(70, 0.0011666361)
(303, 0.0011125728)
(71, 0.0010759421)
(100, 0.0010743514)
(112, 0.00097667752)
(234, 0.00096926838)
(47, 0.00096863229)
(341, 0.00093615521)
(144, 0.00090031326)
(288, 0.00089194532)
(49, 0.00085773016)
(245, 0.00084717199)
(126, 0.00084378384)
(215, 0.00078183203)
(86, 0.00074564666)
(201, 0.0007314682)
(345, 0.00069199875)
(255, 0.00067219138)
(196, 0.00066986866)
(31, 0.0006388505)
(101, 0.00061973929)
(108, 0.00059536844)
(28, 0.00059507275)
(130, 0.00059507275)
(113, 0.00057340413)
(275, 0.00055024121)
(268, 0.00053980947)
(343, 0.00050483085)
(266, 0.00048321579)
(102, 0.00048088841)
(146, 0.00046686828)
(129, 0.00036392175)
(143, 0.00036379183)
(190, 0.00032916479)
(137, 0.00029994547)
(302, 0.00029994547)
(141, 0.00029793102)
(48, 0.00027541071)
(77, 0.00020461157)
(188, 0.00017553149)
(99, 0.00015512388)
(29, 0.00013829209)
(312, 0.00013007224)
(54, 9.9652912e-05)
(122, 8.0664642e-05)
(88, 7.4770767e-05)
(262, 6.253249e-05)
(84, 5.3227879e-05)
(184, 5.1170122e-05)
(51, 4.0394021e-05)
(87, 2.1465123e-05)
