(3160, 0.99999994)
(3954, 0.74403751)
(841, 0.71261859)
(3671, 0.71242768)
(4254, 0.71236837)
(5483, 0.71235645)
(5586, 0.71232933)
(620, 0.71232343)
(818, 0.71232343)
(1310, 0.71232343)
(2063, 0.71232343)
(2140, 0.71232343)
(2171, 0.71232343)
(2277, 0.71232343)
(2336, 0.71232343)
(2349, 0.71232343)
(2581, 0.71232343)
(2627, 0.71232343)
(2794, 0.71232343)
(2862, 0.71232343)
(2976, 0.71232343)
(3983, 0.71232343)
(4513, 0.71232343)
(4587, 0.71232343)
(4763, 0.71232343)
(5167, 0.71232343)
(5180, 0.71232343)
(4700, 0.71223611)
(3763, 0.71221519)
(1053, 0.71219176)
(3859, 0.71218181)
(4018, 0.71211898)
(3010, 0.71191132)
(5345, 0.71087086)
(1211, 0.7104491)
(1106, 0.71031791)
(1836, 0.71004993)
(4793, 0.70924884)
(3036, 0.70850539)
(1397, 0.70778197)
(2447, 0.70754921)
(4130, 0.70696712)
(948, 0.70660484)
(4255, 0.70642769)
(792, 0.70478225)
(5471, 0.70466495)
(1834, 0.70420414)
(2895, 0.7039358)
(1774, 0.70391858)
(2243, 0.70201242)
(4091, 0.70191348)
(3026, 0.70175397)
(2236, 0.70175391)
(3192, 0.70175391)
(4285, 0.70175391)
(4609, 0.70175391)
(5210, 0.70175391)
(2533, 0.70148677)
(4148, 0.70107001)
(4627, 0.7009573)
(2227, 0.69841075)
(3049, 0.69783056)
(367, 0.69779336)
(3024, 0.69778621)
(5301, 0.6973505)
(2378, 0.69599807)
(4689, 0.69512433)
(4929, 0.69342172)
(2670, 0.6923455)
(5504, 0.6922521)
(2403, 0.69107276)
(1904, 0.69096363)
(5383, 0.69072556)
(5562, 0.68958074)
(1797, 0.68891585)
(3459, 0.68801212)
(1967, 0.68351501)
(2380, 0.68317699)
(3364, 0.6830833)
(2649, 0.68210924)
(2099, 0.68152565)
(565, 0.68047017)
(3293, 0.67917025)
(1563, 0.67637682)
(1569, 0.67637682)
(4828, 0.67604059)
(3235, 0.67585063)
(1034, 0.6755271)
(933, 0.6723327)
(2803, 0.67066443)
(3163, 0.66849637)
(5196, 0.66836941)
(5511, 0.66836941)
(1236, 0.66749358)
(4028, 0.6646558)
(744, 0.66293895)
(2391, 0.66165018)
(4382, 0.65896165)
(2488, 0.65781522)
(402, 0.655442)
(3165, 0.6542542)
(3949, 0.65227962)
(4340, 0.65226597)
(3171, 0.65165985)
(829, 0.64988756)
(2240, 0.64731675)
(935, 0.64703977)
(2002, 0.64503509)
(5097, 0.6447885)
(3471, 0.64370465)
(1369, 0.64347082)
(5027, 0.64344466)
(4397, 0.64049429)
(4477, 0.63783127)
(2516, 0.63774264)
(1373, 0.63600808)
(4773, 0.62964374)
(4953, 0.62462139)
(2950, 0.61783183)
(4950, 0.60795689)
(3305, 0.60380757)
(4198, 0.60235769)
(605, 0.60215622)
(3851, 0.596717)
(3895, 0.59423351)
(1942, 0.59344524)
(2492, 0.59293485)
(2045, 0.59242976)
(3233, 0.59046406)
(2539, 0.59006172)
(4097, 0.58807516)
(2461, 0.58776307)
(2614, 0.5844667)
(2633, 0.58414894)
(4934, 0.58199042)
(4046, 0.58087277)
(1436, 0.57679939)
(2423, 0.57631809)
(4318, 0.57277101)
(5512, 0.57186306)
(5252, 0.57139254)
(3822, 0.57048917)
(5042, 0.56468588)
(5421, 0.56229168)
(3385, 0.56170535)
(3425, 0.55976427)
(1940, 0.55748749)
(2677, 0.55748749)
(2551, 0.55665123)
(3781, 0.55579948)
(5010, 0.55265778)
(3806, 0.55160463)
(2687, 0.55018765)
(1231, 0.54969788)
(4770, 0.54955447)
(4565, 0.54657692)
(1968, 0.54065675)
(3287, 0.5400514)
(1055, 0.53950226)
(3793, 0.53417683)
(5019, 0.5339458)
(5121, 0.53156549)
(1576, 0.53103662)
(1291, 0.52970457)
(4925, 0.52812409)
(783, 0.5232935)
(1183, 0.52295327)
(4681, 0.52210557)
(1982, 0.52159995)
(987, 0.52128923)
(3229, 0.52021718)
(1899, 0.52002668)
(5099, 0.51966679)
(937, 0.51885831)
(1005, 0.51796156)
(4593, 0.51726943)
(2182, 0.51702297)
(4714, 0.51702297)
(5289, 0.51701027)
(4990, 0.51563305)
(3986, 0.51537037)
(1929, 0.51476574)
(2777, 0.51473892)
(1746, 0.51385438)
(2568, 0.51385438)
(1307, 0.51382041)
(595, 0.5128209)
(3813, 0.51239002)
(4824, 0.51224709)
(946, 0.51198751)
(4989, 0.51172)
(1321, 0.51132077)
(893, 0.51046908)
(1894, 0.510436)
(2123, 0.51033318)
(4941, 0.50967669)
(567, 0.50901634)
(33, 0.50872523)
(2114, 0.50870186)
(2629, 0.50836277)
(1298, 0.5075649)
(3191, 0.50738555)
(5193, 0.50709784)
(3333, 0.50706166)
(2634, 0.50705218)
(1466, 0.50687635)
(1578, 0.50687635)
(3018, 0.50621778)
(3029, 0.50621778)
(1028, 0.50613791)
(4832, 0.50604397)
(687, 0.50568664)
(1018, 0.50568664)
(2560, 0.50568664)
(4444, 0.50568664)
(4641, 0.50568664)
(1382, 0.50554764)
(1096, 0.50538015)
(1134, 0.50538015)
(2214, 0.50538015)
(2410, 0.50538015)
(2646, 0.50538015)
(2868, 0.50538015)
(2961, 0.50538015)
(3223, 0.50538015)
(3919, 0.50538015)
(4264, 0.50538015)
(4754, 0.50538015)
(4783, 0.50538015)
