(1438, 1.0)
(4401, 0.95296115)
(4179, 0.79963148)
(1295, 0.77939475)
(1896, 0.75310737)
(3309, 0.7416954)
(3655, 0.7306577)
(1395, 0.7290889)
(446, 0.72823477)
(4943, 0.72746557)
(735, 0.72742492)
(2846, 0.72735846)
(756, 0.72722512)
(301, 0.72595894)
(1812, 0.72491872)
(643, 0.72458953)
(3696, 0.72430831)
(5539, 0.72373629)
(2059, 0.72337389)
(764, 0.72264159)
(4328, 0.72203964)
(4416, 0.72152478)
(748, 0.72119462)
(1169, 0.72048092)
(4738, 0.71998221)
(1721, 0.7198475)
(2377, 0.71954715)
(3805, 0.71951491)
(3622, 0.71851027)
(3143, 0.71828139)
(2564, 0.71782815)
(4089, 0.71769905)
(260, 0.71751881)
(739, 0.71750998)
(257, 0.71748674)
(2829, 0.71736002)
(3299, 0.71733069)
(1920, 0.71730536)
(2732, 0.71724975)
(4078, 0.7171948)
(1756, 0.71711719)
(1361, 0.71706414)
(2066, 0.71672988)
(1669, 0.71664643)
(2751, 0.71660137)
(2582, 0.71657658)
(723, 0.71656513)
(2971, 0.71650648)
(5029, 0.71641845)
(2745, 0.7162649)
(1719, 0.71623141)
(330, 0.71620333)
(2729, 0.71620297)
(3465, 0.71614987)
(2887, 0.71611726)
(3885, 0.71606964)
(1714, 0.71599305)
(1056, 0.7159884)
(2854, 0.71595985)
(539, 0.71595448)
(731, 0.71595448)
(989, 0.71595448)
(1101, 0.71595448)
(1220, 0.71595448)
(1248, 0.71595448)
(1305, 0.71595448)
(1333, 0.71595448)
(1806, 0.71595448)
(1818, 0.71595448)
(2014, 0.71595448)
(2331, 0.71595448)
(2334, 0.71595448)
(2706, 0.71595448)
(2769, 0.71595448)
(2858, 0.71595448)
(2896, 0.71595448)
(2935, 0.71595448)
(3216, 0.71595448)
(3251, 0.71595448)
(3391, 0.71595448)
(3449, 0.71595448)
(3612, 0.71595448)
(3618, 0.71595448)
(4235, 0.71595448)
(4528, 0.71595448)
(4543, 0.71595448)
(5310, 0.71595448)
(2047, 0.71593356)
(4442, 0.71584094)
(3554, 0.7158246)
(307, 0.71578503)
(2257, 0.71574104)
(1560, 0.71572995)
(2409, 0.71563178)
(5570, 0.71556425)
(890, 0.71554661)
